dataset,level,text_size_mb,comp_speed_MBs,decomp_speed_MBs,peak_mem_comp_MB,peak_mem_decomp_MB,compressed_size_MB
english.001.2,11,104.8576,17.9571347935927,63.9347540839671,532.956936,179.808968,4.584384
english.001.2,12,104.8576,17.929187833316,64.6055588176037,532.956936,179.885312,4.583802
english.001.2,13,104.8576,17.6933582749138,64.4856496773491,532.956936,179.961824,4.583388
english.001.2,14,104.8576,17.6310644742397,68.1715992411624,532.956936,180.03872,4.583358
english.100MB,0,104.8576,2.75791138374888,23.0373936698665,872.23752,633.508084,58.599166
english.100MB,1,104.8576,3.91006539348106,25.6226575355453,935.662864,336.819072,80.07846
english.100MB,2,104.8576,7.60233773973541,33.3833596411859,655.492348,255.54626,68.918262
english.100MB,3,104.8576,10.1825352995677,32.0783652691588,655.492348,245.733372,59.332016
english.100MB,4,104.8576,11.6503499518132,34.2993367639997,655.492348,241.34734,54.918734
english.100MB,5,104.8576,12.1786650827613,34.5330602504709,655.492348,239.869356,53.369216
english.100MB,6,104.8576,12.3356382109551,32.9887773927007,655.492348,239.432988,52.856594
english.100MB,7,104.8576,12.3647726803729,34.1527109945519,655.492348,239.341228,52.68796
english.100MB,8,104.8576,12.3915551615861,34.3969311697914,655.492348,239.35974,52.629546
english.100MB,9,104.8576,12.2478524010066,34.5013931169363,655.492348,239.41602,52.6089
english.100MB,10,104.8576,12.4090130833707,33.4891041347822,655.492348,239.48622,52.602174
english.100MB,11,104.8576,12.4055806751507,34.5485456726017,655.492348,239.5611,52.600128
english.100MB,12,104.8576,12.4107182485881,33.233213055887,655.492348,239.637388,52.59949
english.100MB,13,104.8576,12.4184818620996,32.0658481115548,655.492348,239.714204,52.59938
english.100MB,14,104.8576,12.3850757720357,32.5436521976624,655.492348,239.791124,52.599374
english.100MB,15,104.8576,12.4100190888594,32.5334339412833,655.492348,239.8681,52.59942
english.200MB,0,209.7152,2.85817798812673,16.7703656410429,1744.7278,1266.87214,108.330298
english.50MB,0,52.4288,3.07127992882294,20.9508791938182,476.240624,317.404182,30.63283
english.50MB,1,52.4288,4.00938966561705,28.640868718244,467.694568,164.93693,40.81784
english.50MB,2,52.4288,7.98726031005539,37.5884079084436,325.325906,124.839886,33.13129
english.50MB,3,52.4288,10.7836696579711,38.7984705223298,325.325906,119.51807,27.928064
english.50MB,4,52.4288,12.5354218051994,38.4757303070643,325.325906,117.140126,25.492942
english.50MB,5,52.4288,13.0078686629228,36.2080598789906,325.325906,116.37403,24.651792
english.50MB,6,52.4288,13.2025521321363,38.8704693329221,325.325906,116.168286,24.369398
english.50MB,7,52.4288,13.17062313571,35.790459572853,325.325906,116.158302,24.282504
english.50MB,8,52.4288,13.2047301367903,38.8794627496114,325.325906,116.204518,24.251794
english.50MB,9,52.4288,13.1978593956536,36.1550253739197,325.325906,116.271166,24.241516
english.50MB,10,52.4288,13.1122941262681,36.2273496147085,325.325906,116.344542,24.237966
english.50MB,11,52.4288,13.2047900004987,35.9301446627471,325.325906,116.420462,24.236956
english.50MB,12,52.4288,13.1882351106373,38.89195089547,325.325906,116.497118,24.23669
english.50MB,13,52.4288,13.1908895990612,38.7756867994719,325.325906,116.574014,24.23666
english.50MB,14,52.4288,13.1614184633598,35.8322631705205,325.325906,116.650974,24.236694
Escherichia_Coli,0,112.689515,4.05216928812835,25.5974075386495,816.832391,619.504455,23.390698
Escherichia_Coli,1,112.689515,6.42915682235232,32.7393550880007,650.032247,253.890303,28.536404
Escherichia_Coli,2,112.689515,10.4441227297675,40.6125661997769,607.253007,205.971183,22.797146
Escherichia_Coli,3,112.689515,13.5161053922524,45.1979126808987,607.253007,191.359135,19.386436
Escherichia_Coli,4,112.689515,15.1057197157769,46.0322267823012,607.253007,186.994143,17.658414
Escherichia_Coli,5,112.689515,15.3457952694057,44.6693152313943,607.253007,185.718791,16.848984
Escherichia_Coli,6,112.689515,15.5245206926537,45.6836729523033,607.253007,185.380151,16.531134
Escherichia_Coli,7,112.689515,15.7020719327705,44.5953182035477,607.253007,185.321775,16.415204
Escherichia_Coli,8,112.689515,15.7254100499604,46.0066869000611,607.253007,185.355167,16.375958
Escherichia_Coli,9,112.689515,15.7177968935006,42.9754086857302,607.253007,185.417071,16.361804
Escherichia_Coli,10,112.689515,15.7399681539783,44.6807566222487,607.253007,185.489071,16.356942
Escherichia_Coli,11,112.689515,15.7223340699939,44.3295272742436,607.253007,185.564311,16.355256
Escherichia_Coli,12,112.689515,15.7246069319735,46.1996967837182,607.253007,185.640695,16.354714
Escherichia_Coli,13,112.689515,15.7443333638376,42.9108506011315,607.253007,185.717471,16.354564
Escherichia_Coli,14,112.689515,15.7453760945068,45.0566839433344,607.253007,185.794399,16.354562
fib41,0,267.914296,15.9290218306922,31.7952292374228,2457.360008,1905.364494,0.000502
fib41,1,267.914296,26.3678459751173,55.4724735386195,1652.450918,651.174974,0.000572
fib41,2,267.914296,36.8334107815635,97.6304990295776,1459.342382,413.198406,0.000642
fib41,3,267.914296,43.1482351880125,126.000055495383,1385.522694,339.455702,0.000712
fib41,4,267.914296,46.805031892634,154.995366585847,1357.634038,311.336094,0.000782
fib41,5,267.914296,47.5297295101293,161.874022931836,1346.863918,300.642958,0.000852
fib41,6,267.914296,48.4490347510596,163.777711892537,1342.750118,296.606142,0.000922
fib41,7,267.914296,48.5759072730154,155.711980174081,1341.178806,295.111814,0.000992
fib41,8,267.914296,47.4217580090084,162.741180615456,1341.438614,294.58863,0.001062
fib41,9,267.914296,47.3935380174425,163.601992674637,1341.438614,294.43639,0.001132
fib41,10,267.914296,47.9923717875801,149.890676838622,1341.438614,294.425838,0.001202
fib41,11,267.914296,47.9250998744068,160.600439754371,1341.438614,294.469406,0.001272
fib41,12,267.914296,48.9564993822747,163.347734075055,1341.438614,294.533646,0.001342
fib41,13,267.914296,48.8592094604181,164.152409125137,1341.438614,294.605782,0.001412
fib41,14,267.914296,48.9668788451525,164.248717775802,1341.438614,294.680934,0.001482
fib41,15,267.914296,48.8599312131188,134.153683145809,1341.438614,294.757238,0.001552
fib41,16,267.914296,48.9404646081958,164.156633467417,1343.286582,294.833982,0.001622
fib41,17,267.914296,48.1401095322213,151.352636214341,1343.286582,294.910894,0.001692
fib41,18,267.914296,48.8049875707853,151.438787288186,1343.286582,294.98787,0.001746
